Number of Samples = 10
Time windows (ns) = 40.0
Number of Traces = 12
Trace interval (m) = 0.5
116.300000000,39.900000000,52.000,35.946317,8.000,0.000000
116.300000000,39.900000000,52.000,71.965076,8.000,0.000000
116.300000000,39.900000000,52.000,88.190781,8.000,0.000000
116.300000000,39.900000000,52.000,69.517499,8.000,0.000000
116.300000000,39.900000000,52.000,33.206154,8.000,0.000000
116.300000000,39.900000000,52.000,6.403670,8.000,0.000000
116.300000000,39.900000000,52.000,-1.721140,8.000,0.000000
116.300000000,39.900000000,52.000,2.073547,8.000,0.000000
116.300000000,39.900000000,52.000,8.009070,8.000,0.000000
116.300000000,39.900000000,52.000,9.563555,8.000,0.000000
116.300006000,39.900003000,52.080,30.053305,8.072,0.200000
116.300006000,39.900003000,52.080,64.155384,8.072,0.200000
116.300006000,39.900003000,52.080,85.959005,8.072,0.200000
116.300006000,39.900003000,52.080,75.649450,8.072,0.200000
116.300006000,39.900003000,52.080,42.225037,8.072,0.200000
116.300006000,39.900003000,52.080,13.514809,8.072,0.200000
116.300006000,39.900003000,52.080,3.504500,8.072,0.200000
116.300006000,39.900003000,52.080,6.128364,8.072,0.200000
116.300006000,39.900003000,52.080,10.168219,8.072,0.200000
116.300006000,39.900003000,52.080,9.232152,8.072,0.200000
116.300012000,39.900006000,52.160,25.369838,8.126,0.400000
116.300012000,39.900006000,52.160,54.678132,8.126,0.400000
116.300012000,39.900006000,52.160,79.319689,8.126,0.400000
116.300012000,39.900006000,52.160,78.728554,8.126,0.400000
116.300012000,39.900006000,52.160,52.126296,8.126,0.400000
116.300012000,39.900006000,52.160,23.304316,8.126,0.400000
116.300012000,39.900006000,52.160,10.404127,8.126,0.400000
116.300012000,39.900006000,52.160,10.237735,8.126,0.400000
116.300012000,39.900006000,52.160,11.482083,8.126,0.400000
116.300012000,39.900006000,52.160,8.107891,8.126,0.400000
116.300018000,39.900009000,52.240,21.786971,8.150,0.600000
116.300018000,39.900009000,52.240,44.551255,8.150,0.600000
116.300018000,39.900009000,52.240,69.269235,8.150,0.600000
116.300018000,39.900009000,52.240,78.387519,8.150,0.600000
116.300018000,39.900009000,52.240,62.003779,8.150,0.600000
116.300018000,39.900009000,52.240,35.440693,8.150,0.600000
116.300018000,39.900009000,52.240,18.962950,8.150,0.600000
116.300018000,39.900009000,52.240,14.336141,8.150,0.600000
116.300018000,39.900009000,52.240,11.976263,8.150,0.600000
116.300018000,39.900009000,52.240,6.437974,8.150,0.600000
116.300024000,39.900012000,52.320,19.008632,8.136,0.800000
116.300024000,39.900012000,52.320,34.645972,8.136,0.800000
116.300024000,39.900012000,52.320,57.189336,8.136,0.800000
116.300024000,39.900012000,52.320,74.734310,8.136,0.800000
116.300024000,39.900012000,52.320,70.771077,8.136,0.800000
116.300024000,39.900012000,52.320,49.152650,8.136,0.800000
116.300024000,39.900012000,52.320,29.050691,8.136,0.800000
116.300024000,39.900012000,52.320,18.494958,8.136,0.800000
116.300024000,39.900012000,52.320,11.837042,8.136,0.800000
116.300024000,39.900012000,52.320,4.549867,8.136,0.800000
116.300030000,39.900015000,52.400,16.676261,8.090,1.000000
116.300030000,39.900015000,52.400,25.604916,8.090,1.000000
116.300030000,39.900015000,52.400,44.582350,8.090,1.000000
116.300030000,39.900015000,52.400,68.361603,8.090,1.000000
116.300030000,39.900015000,52.400,77.378063,8.090,1.000000
116.300030000,39.900015000,52.400,63.263817,8.090,1.000000
116.300030000,39.900015000,52.400,40.362934,8.090,1.000000
116.300030000,39.900015000,52.400,22.921619,8.090,1.000000
116.300030000,39.900015000,52.400,11.415872,8.090,1.000000
116.300030000,39.900015000,52.400,2.822696,8.090,1.000000
116.300036000,39.900018000,52.480,14.478944,8.021,1.200000
116.300036000,39.900018000,52.480,17.834083,8.021,1.200000
116.300036000,39.900018000,52.480,32.814205,8.021,1.200000
116.300036000,39.900018000,52.480,60.235177,8.021,1.200000
116.300036000,39.900018000,52.480,81.034676,8.021,1.200000
116.300036000,39.900018000,52.480,76.327627,8.021,1.200000
116.300036000,39.900018000,52.480,52.366378,8.021,1.200000
116.300036000,39.900018000,52.480,27.916919,8.021,1.200000
116.300036000,39.900018000,52.480,11.214781,8.021,1.200000
116.300036000,39.900018000,52.480,1.658067,8.021,1.200000
116.300042000,39.900021000,52.560,12.226404,7.947,1.400000
116.300042000,39.900021000,52.560,11.545129,7.947,1.400000
116.300042000,39.900021000,52.560,22.923577,7.947,1.400000
116.300042000,39.900021000,52.560,51.491337,7.947,1.400000
116.300042000,39.900021000,52.560,81.376111,7.947,1.400000
116.300042000,39.900021000,52.560,86.851391,7.947,1.400000
116.300042000,39.900021000,52.560,64.277863,7.947,1.400000
116.300042000,39.900021000,52.560,33.789437,7.947,1.400000
116.300042000,39.900021000,52.560,11.846969,7.947,1.400000
116.300042000,39.900021000,52.560,1.454285,7.947,1.400000
116.300048000,39.900024000,52.640,9.877645,7.886,1.600000
116.300048000,39.900024000,52.640,6.816309,7.886,1.600000
116.300048000,39.900024000,52.640,15.527407,7.886,1.600000
116.300048000,39.900024000,52.640,43.202950,7.886,1.600000
116.300048000,39.900024000,52.640,78.520664,7.886,1.600000
116.300048000,39.900024000,52.640,93.566046,7.886,1.600000
116.300048000,39.900024000,52.640,75.106772,7.886,1.600000
116.300048000,39.900024000,52.640,40.740144,7.886,1.600000
116.300048000,39.900024000,52.640,13.967242,7.886,1.600000
116.300048000,39.900024000,52.640,2.585597,7.886,1.600000
